4.170989394187927, -3.432719111442566, -8.03595244884491, 
4.172653555870056, -3.434615135192871, -7.418168783187866, 
4.171271920204163, -3.4247317910194397, -7.309457063674927, 
4.165612161159515, -3.4241142868995667, -7.255755662918091, 
4.155782759189606, -3.406689763069153, -8.042998313903809, 
4.141872823238373, -3.4046223759651184, -8.009640574455261, 
4.133190214633942, -3.40469628572464, -7.965185046195984, 
4.123055338859558, -3.40445339679718, -7.8595393896102905, 
4.1203126311302185, -3.4129947423934937, -7.440617680549622, 
4.118044376373291, -3.4158751368522644, -7.791256308555603, 
4.115286767482758, -3.4191828966140747, -8.254286050796509, 
4.111765027046204, -3.4248360991477966, -8.196271657943726, 
4.104538559913635, -3.4289368987083435, -7.720027565956116, 
4.065563082695007, -3.4503331780433655, -9.151997566223145, 
4.0407490730285645, -3.4833186864852905, -9.191161394119263, 
4.003729820251465, -3.5358822345733643, -9.047872424125671, 
3.9239320158958435, -3.5562509298324585, -8.890712857246399, 
3.849780261516571, -3.5612833499908447, -8.332169651985168, 
3.7758681178092957, -3.5655996203422546, -8.217209577560425, 
3.5641971230506897, -3.555377721786499, -7.417914867401123, 
3.5035324096679688, -3.56108158826828, -7.382824420928955, 
3.4495526552200317, -3.5712391138076782, -5.922724008560181, 
3.398289382457733, -3.5799357295036316, -4.959901869297028, 
3.2145828008651733, -3.5969337821006775, -7.033418416976929, 
3.0973678827285767, -3.596614897251129, -8.312833905220032, 
3.024922013282776, -3.6154189705848694, -8.278113603591919, 
2.819516360759735, -3.606507182121277, -9.23094391822815, 
2.7423396706581116, -3.571121096611023, -9.847925901412964, 
2.6244616508483887, -3.538464307785034, -10.195550918579102, 
2.5976955890655518, -3.5379451513290405, -9.595986604690552, 
2.584286630153656, -3.5405099391937256, -9.71629798412323, 
2.5301140546798706, -3.5735562443733215, -8.484258651733398, 
2.4738290905952454, -3.575040102005005, -7.854450941085815, 
2.3497378826141357, -3.51974219083786, -7.8141748905181885, 
2.337229549884796, -3.5055434703826904, -7.5320518016815186, 
2.2094520926475525, -3.3800411224365234, -7.430864572525024, 
2.168852984905243, -3.2785847783088684, -7.513164281845093, 
2.1243223547935486, -3.1854960322380066, -7.345812916755676, 
2.051742374897003, -3.053959906101227, -7.539640665054321, 
2.044978588819504, -3.005267083644867, -7.77489960193634, 
2.0207270979881287, -2.9733750224113464, -7.650860548019409, 
1.9281700253486633, -2.8253665566444397, -8.163728713989258, 
1.8978729844093323, -2.781158685684204, -8.04938793182373, 
1.875113695859909, -2.718038260936737, -8.036215901374817, 
1.8353086709976196, -2.599615156650543, -8.681815266609192, 
1.8198323249816895, -2.5499382615089417, -8.76399040222168, 
1.807168424129486, -2.513110041618347, -8.614193201065063, 
1.7833596467971802, -2.4158284068107605, -8.530814051628113, 
1.7599748075008392, -2.3920345306396484, -8.716697692871094, 
1.737368404865265, -2.3792709410190582, -7.902355194091797, 
1.6933901607990265, -2.2796589136123657, -7.454088926315308, 
1.681719720363617, -2.2175025939941406, -7.482615113258362, 
1.6778342425823212, -2.148815095424652, -7.286099195480347, 
1.6849343478679657, -2.015439122915268, -6.867789030075073, 
1.6934564709663391, -1.9847185909748077, -6.895244121551514, 
1.6991207003593445, -1.7944331467151642, -6.82428240776062, 
1.7075394093990326, -1.7343391478061676, -6.828328371047974, 
1.7941367626190186, -1.582203209400177, -7.5524115562438965, 
1.8569216132164001, -1.5266117453575134, -7.940877676010132, 
1.9003914296627045, -1.4695119857788086, -8.289205431938171, 
2.0109324157238007, -1.3405705988407135, -8.198277354240417, 
2.0707054436206818, -1.3131923973560333, -7.201910614967346, 
2.1040573716163635, -1.2322278320789337, -6.946080327033997, 
2.236051559448242, -1.2275192141532898, -7.952783107757568, 
2.3109300434589386, -1.2411592900753021, -7.854241132736206, 
2.3301902413368225, -1.221913918852806, -8.159466981887817, 
2.468232661485672, -1.2596522271633148, -8.07507336139679, 
2.508096396923065, -1.269993931055069, -8.443993330001831, 
2.5391963124275208, -1.2858939170837402, -8.556946516036987, 
2.6840433478355408, -1.3182684779167175, -8.149097561836243, 
2.729208469390869, -1.3205930590629578, -8.668211102485657, 
2.7443018555641174, -1.3267578184604645, -8.236666917800903, 
2.826860249042511, -1.3284581899642944, -8.389909863471985, 
2.8706523776054382, -1.3229624927043915, -8.85421097278595, 
2.8917905688285828, -1.3173498213291168, -8.992658853530884, 
2.98412024974823, -1.3195696473121643, -8.87211799621582, 
3.039681911468506, -1.323191523551941, -8.875645399093628, 
3.0547094345092773, -1.330552101135254, -9.160392880439758, 
3.1563186645507812, -1.3732020556926727, -8.990445137023926, 
3.194168210029602, -1.3846303522586823, -9.010040163993835, 
3.2334253191947937, -1.4065200090408325, -8.961183428764343, 
3.297266364097595, -1.4717954397201538, -9.208337664604187, 
3.341839909553528, -1.5276236832141876, -9.11074161529541, 
3.418450653553009, -1.5683715045452118, -8.362205624580383, 
3.4816354513168335, -1.6264058649539948, -8.105375170707703, 
3.543599843978882, -1.686358004808426, -7.793484926223755, 
3.5997432470321655, -1.770179569721222, -8.08306872844696, 
3.658719062805176, -1.8003897368907928, -8.331028819084167, 
