3.7495452165603638, -4.314503073692322, -1.9683803617954254, 
3.749935030937195, -4.357819557189941, -2.9825863242149353, 
3.750212788581848, -4.356838166713715, -3.2838723063468933, 
3.7485548853874207, -4.329034388065338, -3.4609827399253845, 
3.7482506036758423, -4.309262335300446, -3.1099730730056763, 
3.7543880939483643, -4.302046597003937, -2.9892417788505554, 
3.7540999054908752, -4.267293214797974, -2.919445037841797, 
3.738960921764374, -4.070119261741638, -2.5276535749435425, 
3.702912926673889, -3.925410211086273, -2.5108611583709717, 
3.680148124694824, -3.8354521989822388, -1.8735586106777191, 
3.666488528251648, -3.7853190302848816, -1.9319574534893036, 
3.6517736315727234, -3.6380717158317566, -1.6915209591388702, 
3.641301989555359, -3.49613219499588, -1.7798076570034027, 
3.6276230216026306, -3.3554184436798096, -1.828395277261734, 
3.6086052656173706, -3.2209664583206177, -1.8635384738445282, 
3.5830754041671753, -3.1177538633346558, -1.3579688966274261, 
3.564804792404175, -3.078201413154602, -1.5548717975616455, 
3.5437333583831787, -3.1047847867012024, -1.0933160781860352, 
3.4876495599746704, -3.06185245513916, -1.353866159915924, 
3.393849730491638, -3.099796175956726, -1.3600808382034302, 
3.2161417603492737, -3.0927774310112, -1.4386770129203796, 
3.097294569015503, -3.0725255608558655, -1.528596431016922, 
2.9886427521705627, -3.0803558230400085, -1.3363683223724365, 
2.9025930166244507, -3.074348568916321, -1.292394995689392, 
2.827095687389374, -3.0814892053604126, -1.3569240272045135, 
2.7385342121124268, -3.0938953161239624, -1.3795237243175507, 
2.70262748003006, -3.1015869975090027, -1.3964435458183289, 
2.670345902442932, -3.10337632894516, -1.4056482911109924, 
2.63152152299881, -3.105151951313019, -1.6081595420837402, 
2.5851616263389587, -3.1013697385787964, -1.6339042782783508, 
2.4751412868499756, -3.113810122013092, -1.564222276210785, 
2.4211446940898895, -3.114233613014221, -1.6458036005496979, 
2.358931601047516, -3.140897750854492, -1.7458906769752502, 
2.2848205268383026, -3.1598931550979614, -1.7097613215446472, 
2.1273501217365265, -3.171118199825287, -1.8861132860183716, 
2.0817968249320984, -3.170563578605652, -1.8147262930870056, 
2.0415017008781433, -3.1733888387680054, -1.9236114621162415, 
2.0111358165740967, -3.1855228543281555, -1.9099877774715424, 
1.9771727919578552, -3.2487696409225464, -1.953461617231369, 
1.9584386050701141, -3.2846975326538086, -2.059457004070282, 
1.932169497013092, -3.4548750519752502, -2.0571501553058624, 
1.9079965353012085, -3.558436632156372, -2.0146341621875763, 
1.9151553511619568, -3.627033531665802, -1.9853691756725311, 
1.907934993505478, -3.6859002709388733, -2.224337160587311, 
1.8937000632286072, -3.837536871433258, -2.5056129693984985, 
1.8488681316375732, -3.9914706349372864, -2.4598555266857147, 
1.857617348432541, -4.062627851963043, -2.533675730228424, 
1.8382637202739716, -4.125863015651703, -2.4627092480659485, 
1.8248862028121948, -4.1806164383888245, -2.378062903881073, 
1.8391719460487366, -4.269826114177704, -2.368789166212082, 
1.841667890548706, -4.294461309909821, -2.6933568716049194, 
